timestamp,pose_id,q0,qx,qy,qz,tx,ty,tz,error,x,y,z,u,v,w
1773041098.1905012,1,0.6649754643440247,0.21405409276485443,-0.6076657772064209,0.37779733538627625,-302.57470703125,261.2334899902344,-1660.104736328125,0.1884370744228363,519.99945,274.999,555.02594,112.97509,83.00006,124.9749
1773041098.203118,1,0.6647592782974243,0.21372559666633606,-0.6077993512153625,0.37814876437187195,-302.5733337402344,261.23583984375,-1660.1181640625,0.17868416011333466,519.99945,274.999,555.02606,112.97485,83.00005,124.97466
1773041098.2238214,1,0.6650465130805969,0.21400491893291473,-0.6075482368469238,0.37788906693458557,-302.5713195800781,261.23150634765625,-1660.0989990234375,0.18971876800060272,519.9994,274.99908,555.02606,112.97485,83.00005,124.97468
1773041098.2561507,1,0.6649391055107117,0.2141062617301941,-0.6077048778533936,0.3777686655521393,-302.5675354003906,261.2391662597656,-1660.0621337890625,0.18762385845184326,519.9993,274.99918,555.02594,112.97486,83.00003,124.97469
1773041098.271338,1,0.6649226546287537,0.2141861468553543,-0.6077532172203064,0.37767475843429565,-302.568115234375,261.2370910644531,-1660.0946044921875,0.18918126821517944,519.9993,274.9993,555.02606,112.97467,83.00004,124.97451
1773041098.2835474,1,0.6649712920188904,0.21413098275661469,-0.6077007055282593,0.3777048587799072,-302.5724792480469,261.2269287109375,-1660.10302734375,0.1880761831998825,519.9993,274.9993,555.0259,112.97484,83.00003,124.974686
1773041098.3013418,1,0.6649565696716309,0.2138832062482834,-0.6076028347015381,0.3780284821987152,-302.57415771484375,261.228759765625,-1660.1212158203125,0.1881106048822403,519.9993,274.9993,555.0259,112.97484,83.00003,124.974686
1773041098.3133266,1,0.664867639541626,0.2140476107597351,-0.6077556014060974,0.3778461515903473,-302.57403564453125,261.2366638183594,-1660.097900390625,0.18575158715248108,519.9993,274.99942,555.026,112.97472,83.00002,124.97456
1773041098.3251243,1,0.6647258996963501,0.21368443965911865,-0.6077869534492493,0.3782505691051483,-302.5726013183594,261.2403869628906,-1660.1058349609375,0.171726256608963,519.9992,274.9995,555.0259,112.97469,83.00002,124.974556
1773041098.3381684,1,0.6649245619773865,0.2137293517589569,-0.6076047420501709,0.3781687319278717,-302.56939697265625,261.2351379394531,-1660.1151123046875,0.18118923902511597,519.9992,274.9995,555.0259,112.9747,83.00002,124.97456
